bookId	IVchapterId	IVverseId	IVverseText	KJVchapterId	KJVverseId	KJVverseText
1	8	26	Of fowls after their kind, and of cattle after their kind, of every creeping thing of the earth after his kind--two of every <b>kind shalt thou take into the ark</b> to keep alive.	6	20	Of fowls after their kind, and of cattle after their kind, of every creeping thing of the earth after his kind, two of every <b>sort shall come unto thee</b>, to keep <b>them</b> alive.
1	8	27	And take thou unto thee of all food that is eaten; and thou shalt gather <b>fruit of every kind unto </b>thee <b>in the ark</b>, and it shall be for food for thee and for them.	6	21	And take thou unto thee of all food that is eaten, and thou shalt gather <b>it to</b> thee; and it shall be for food for thee, and for them.
1	8	28	Thus did Noah according to all that God commanded him.	6	22	Thus did Noah; according to all that God commanded him, <b>so did he</b>.
1	8	29	And the Lord said unto Noah, Come thou and all thy house into the ark; for thee <b>only</b> have I seen righteous before me in this generation.	7	1	And the LORD said unto Noah, Come thou and all thy house into the ark; for thee have I seen righteous before me in this generation.
1	8	30	Of every clean beast thou shalt take to thee by sevens, the male and his female, and of beasts that are not clean by two, the male and his female;	7	2	Of every clean beast thou shalt take to thee by sevens, the male and his female: and of beasts that are not clean by two, the male and his female.
1	8	31	Of fowls also of the air, by sevens, the male and <b>his</b> female, to keep seed alive upon the face of the earth.	7	3	Of fowls also of the air by sevens, the male and <b>the</b> female; to keep seed alive upon the face of <b>all</b> the earth.
1	8	32	For yet seven days, and I will cause it to rain upon the earth forty days and forty nights; and every living substance that I have made will I destroy from off the face of the earth.	7	4	For yet seven days, and I will cause it to rain upon the earth forty days and forty nights; and every living substance that I have made will I destroy from off the face of the earth.
1	8	33	And Noah did according <b>to</b> all that the Lord commanded him.	7	5	And Noah did according <b>unto</b> all that the LORD commanded him.
1	null	null	And Noah was six hundred years old when the flood of waters was upon the earth.	7	6	And Noah was six hundred years old when the flood of waters was upon the earth.
1	8	34	And Noah went in, and his sons, and his wife, and his sons' wives with him, into the ark because of the waters of the flood.	7	7	And Noah went in, and his sons, and his wife, and his sons' wives with him, into the ark, because of the waters of the flood.
1	8	35	Of clean beasts, and of beasts that <b>were</b> not clean, and of fowls, and of every thing that creepeth upon the earth	7	8	Of clean beasts, and of beasts that <b>are</b> not clean, and of fowls, and of every thing that creepeth upon the earth,
1	null	null	there went in two and two unto Noah into the ark, the male and the female, as God had commanded Noah.	7	9	There went in two and two unto Noah into the ark, the male and the female, as God had commanded Noah.
1	8	36	And it came to pass after seven days that the waters of the flood were upon the earth.	7	10	And it came to pass after seven days, that the waters of the flood were upon the earth.
1	null	null	In the six hundredth year of Noah's life, in the second month, <b>and</b> the seventeenth day of the month, the same day were all the fountains of the great deep broken up, and the windows of heaven were opened,	7	11	In the six hundredth year of Noah's life, in the second month, the seventeenth day of the month, the same day were all the fountains of the great deep broken up, and the windows of heaven were opened.
1	null	null	and the rain was upon the earth forty days and forty nights.	7	12	And the rain was upon the earth forty days and forty nights.
1	8	37	In the selfsame day entered Noah, and Shem, and Ham, and Japheth, the sons of Noah, and Noah's wife, and the three wives of his sons with them, into the ark--	7	13	In the selfsame day entered Noah, and Shem, and Ham, and Japheth, the sons of Noah, and Noah's wife, and the three wives of his sons with them, into the ark;
1	null	null	they, and every beast after his kind, and all the cattle after their kind, and every creeping thing that creepeth <b>on</b> the earth after his kind, and every fowl after his kind, <b>and</b> every bird of every sort;	7	14	They, and every beast after his kind, and all the cattle after their kind, and every creeping thing that creepeth <b>upon</b> the earth after his kind, and every fowl after his kind, every bird of every sort.
1	8	38	And they went unto Noah into the ark, two and two of all flesh wherein is the breath of life;	7	15	And they went <b>in</b> unto Noah into the ark, two and two of all flesh, wherein is the breath of life.
1	null	null	and they that went in, went in male and female of all flesh, as God had commanded him; and the Lord shut him in.	7	16	And they that went in, went in male and female of all flesh, as God had commanded him: and the LORD shut him in.
1	8	39	And the flood was forty days upon the earth, and the waters increased and bare up the ark, and it was lifted up above the earth.	7	17	And the flood was forty days upon the earth; and the waters increased, and bare up the ark, and it was lifted up above the earth.
1	8	40	And the waters prevailed and increased greatly upon the earth, and the ark went upon the face of the waters.	7	18	And the waters prevailed, and <b>were</b> increased greatly upon the earth; and the ark went upon the face of the waters.
1	8	41	And the waters prevailed exceedingly upon <b>the face of</b> the earth; and all the high hills under the whole <b>heavens</b> were covered.	7	19	And the waters prevailed exceedingly upon the earth; and all the high hills, <b>that were</b> under the whole <b>heaven</b>, were covered.
1	null	null	Fifteen cubits and upward did the waters prevail; and the mountains were covered.	7	20	Fifteen cubits upward did the waters prevail; and the mountains were covered.
1	8	42	And all flesh died that moved upon <b>the face of</b> the earth, both of fowl, and of cattle, and of <b>beasts</b>, and of every creeping thing that creepeth upon the earth, and every man.	7	21	And all flesh died that moved upon the earth, both of fowl, and of cattle, and of <b>beast</b>, and of every creeping thing that creepeth upon the earth, and every man:
1	8	43	All in whose nostrils the <b>Lord had breathed the</b> breath of life, of all that <b>were on</b> the dry land, died.	7	22	All in whose nostrils <b>was</b> the breath of life, of all that <b>was in</b> the dry land, died.
1	8	44	And every living substance was destroyed which was upon the face of the ground: both man, and cattle, and the creeping things, and the <b>fowls</b> of the <b>air</b>; and they were destroyed from the earth; 8:45 And Noah only remained, and they that were with him in the ark.	7	23	And every living substance was destroyed which was upon the face of the ground, both man, and cattle, and the creeping things, and the <b>fowl</b> of the <b>heaven</b>; and they were destroyed from the earth: and Noah only remained <b>alive</b>, and they that were with him in the ark.
1	8	46	And the waters prevailed <b>on</b> the earth <b>one</b> hundred and fifty days.	7	24	And the waters prevailed <b>upon</b> the earth <b>a </b>hundred and fifty days.
1	8	47	And God remembered Noah and all that<b> were</b> with him in the ark. And God made a wind to pass over the earth, and the waters assuaged.	8	1	And God remembered Noah, and <b>every living thing, and </b>all<b> the cattle </b>that<b> was</b> with him in the ark: and God made a wind to pass over the earth, and the waters assuaged;
1	8	48	The fountains also of the deep and the windows of heaven were stopped, and the rain from heaven was restrained;	8	2	The fountains also of the deep and the windows of heaven were stopped, and the rain from heaven was restrained;
1	8	49	and the waters returned from off the earth. 8:49 And after the end of the hundred and fifty days, the waters were abated.	8	3	And the waters returned from off the earth <b>continually: </b>and after the end of the hundred and fifty days the waters were abated.
1	null	null	And the ark rested in the seventh month, on the seventeenth day of the month, upon the <b>mountain</b> of Ararat.	8	4	And the ark rested in the seventh month, on the seventeenth day of the month, upon the <b>mountains</b> of Ararat.
1	8	50	And the waters decreased until the tenth month; <b>and</b> in the tenth month, on the first day of the month, were the tops of the mountains seen.	8	5	And the waters decreased <b>continually</b> until the tenth month: in the tenth month, on the first day of the month, were the tops of the mountains seen.
1	8	51	And it came to pass, at the end of forty days, that Noah opened the window of the ark which he had made,	8	6	And it came to pass at the end of forty days, that Noah opened the window of the ark which he had made:
1	null	null	and he sent forth a raven, which went forth to and fro until the waters were dried up from off the earth.	8	7	And he sent forth a raven, which went forth to and fro, until the waters were dried up from off the earth.
1	8	52	He also sent forth a dove from him to see if the waters were abated from off the face of the ground;	8	8	Also he sent forth a dove from him, to see if the waters were abated from off the face of the ground;
1	null	null	but the dove found no rest for the sole of her foot, and she returned unto him into the ark, for the waters <b>had not receded</b> <b>from off</b> the face of the whole earth; then he put forth his hand, and took her, and pulled her in unto him into the ark.	8	9	But the dove found no rest for the sole of her foot, and she returned unto him into the ark, for the waters <b>were on</b> the face of the whole earth: then he put forth his hand, and took her, and pulled her in unto him into the ark.
1	8	53	And he stayed yet other seven days, and again he sent forth the dove out of the ark;	8	10	And he stayed yet other seven days; and again he sent forth the dove out of the ark;
1	null	null	and the dove came in to him in the evening, and lo, in her mouth an olive leaf plucked off; so Noah knew that the waters were abated from off the earth.	8	11	And the dove came in to him in the evening; and, lo, in her mouth <b>was</b> an olive leaf pluckt off: so Noah knew that the waters were abated from off the earth.
1	8	54	And he stayed yet other seven days and sent forth <b>a</b> dove, which returned not again unto him any more.	8	12	And he stayed yet other seven days; and sent forth <b>the</b> dove; which returned not again unto him any more.
1	8	55	And it came to pass, in the six hundred and first year, in the first month, the first day of the month, the waters were dried up from off the earth. 8:56 And Noah removed the covering of the ark and looked; and behold, the face of the ground was dry.	8	13	And it came to pass in the six hundredth and first year, in the first month, the first day of the month, the waters were dried up from off the earth: and Noah removed the covering of the ark, and looked, and, behold, the face of the ground was dry.
1	null	null	And in the second month, on the seven and twentieth day of the month, was the earth dried.	8	14	And in the second month, on the seven and twentieth day of the month, was the earth dried.
1	9	1	And God spake unto Noah, saying,	8	15	And God spake unto Noah, saying,
1	null	null	Go forth <b>out</b> of the ark, thou and thy wife, and thy sons, and thy sons' wives with thee.	8	16	Go forth of the ark, thou, and thy wife, and thy sons, and thy sons' wives with thee.
1	9	2	Bring forth with thee every living thing that is with thee of all flesh, both of fowl, and of cattle, and of every creeping thing that creepeth upon the earth, that they may breed abundantly in the earth and be fruitful and multiply upon the earth.	8	17	Bring forth with thee every living thing that is with thee, of all flesh, both of fowl, and of cattle, and of every creeping thing that creepeth upon the earth; that they may breed abundantly in the earth, and be fruitful, and multiply upon the earth.
1	9	3	And Noah went forth, and his sons, and his wife, and his sons' wives with him.	8	18	And Noah went forth, and his sons, and his wife, and his sons' wives with him:
1	null	null	<b>And</b> every beast, every creeping thing, and every fowl upon the earth, after their kinds, went forth out of the ark.	8	19	Every beast, every creeping thing, and every fowl, <b>and whatsoever creepeth</b> upon the earth, after their kinds, went forth out of the ark.
1	9	4	And Noah builded an altar unto the Lord, and took of every clean beast, and of every clean fowl, and offered burnt offerings on the altar, <b>and gave thanks unto the Lord, and rejoiced in his heart.</b>	8	20	And Noah builded an altar unto the LORD; and took of every clean beast, and of every clean fowl, and offered burnt offerings on the altar.
1	9	5	And the Lord <b>spake unto Noah, and he blessed him. And Noah</b> smelled a sweet savor, and <b>he </b>said in his heart, 9:6 I will<b> call on the name of</b> the Lord, <b>that he will</b> not again curse the ground any more for man's sake--for the imagination of man's heart is evil from his youth--<b>and that he</b> will <b>not</b> again smite any more every thing living, as <b>he hath</b> done,	8	21	And the LORD smelled a sweet savor; and the LORD said in his heart, I will not again curse the ground any more for man's sake; for the imagination of man's heart is evil from his youth; <b>neither</b> will <b>I</b> again smite any more every thing living, as <b>I have</b> done.
1	9	7	while the earth remaineth; 9:7 <b>And that seed-time</b> and harvest, and cold and heat, and summer and winter, and day and night <b>may</b> not cease <b>with man.</b>	8	22	While the earth remaineth, <b>seedtime</b> and harvest, and cold and heat, and summer and winter, and day and night <b>shall</b> not cease.
1	9	8	And God blessed Noah and his sons and said unto them, Be fruitful, and multiply, and replenish the earth.	9	1	And God blessed Noah and his sons, and said unto them, Be fruitful, and multiply, and replenish the earth.
1	null	null	And the fear of you and the dread of you shall be upon every beast of the earth, and upon every fowl of the air, upon all that moveth upon the earth, and upon all the fishes of the sea; into your hand are they delivered.	9	2	And the fear of you and the dread of you shall be upon every beast of the earth, and upon every fowl of the air, upon all that moveth upon the earth, and upon all the fishes of the sea; into your hand are they delivered.
1	9	9	Every moving thing that liveth shall be meat for you; even as the green herb have I given you all things.	9	3	Every moving thing that liveth shall be meat for you; even as the green herb have I given you all things.
1	9	10	But the<b> blood of all</b> flesh, <b>which I have given you for meat, shall be shed upon the ground,</b> which <b>taketh life</b> thereof; <b>and</b> the blood ye shall not eat.	9	4	But flesh <b>with</b> the <b>life thereof</b>, which <b>is</b> the blood thereof, shall ye not eat.
1	9	11	And surely, blood <b>shall not be shed, only for meat, to save</b> your lives; and the <b>blood</b> of every <b>beast</b> will I require <b>at your hands.</b>	9	5	And surely <b>your</b> blood <b>of</b> your lives <b>will I require; at the hand of every beast will I require it,</b> and <b>at</b> the <b>hand</b> of <b>man; at the hand of</b> every <b>man's brother</b> will I require <b>the life of man.</b>
1	9	12	<b>And</b> whoso sheddeth man's blood, by man shall his blood be shed; <b>for man shall not shed the blood of man. </b> 9:13 <b>For a commandment I give: that every man's brother shall preserve </b>the<b> life </b>of<b> man;</b> for in <b>mine own</b> image <b>have I</b> made man.	9	6	Whoso sheddeth man's blood, by man shall his blood be shed: for in the image of<b> God </b>made<b> he </b>man.
1	9	14	And <b>a commandment I give unto</b> you: Be ye fruitful and multiply; bring forth abundantly <b>on</b> the earth and multiply therein.	9	7	And you, be ye fruitful, and multiply; bring forth abundantly <b>in</b> the earth, and multiply therein.
1	9	15	And God spake unto Noah, and to his sons with him, saying,	9	8	And God spake unto Noah, and to his sons with him, saying,
1	null	null	And I, behold, I <b>will</b> establish my covenant with you, <b>which I made unto your father Enoch, concerning</b> your seed after you.	9	9	And I, behold, I establish my covenant with you, <b>and with</b> your seed after you;
1	9	16	And <b>it shall come to pass that</b> every living creature that is with you, of the fowl, and of the cattle, and of <b>the</b> beast of the earth <b>that is</b> with you, <b>which shall</b> go out of the ark, <b>shall not altogether perish; neither shall all flesh be cut off any more by the waters </b>of<b> a flood; neither shall there any more be a flood </b>to<b> destroy</b> the earth.	9	10	And <b>with</b> every living creature that is with you, of the fowl, of the cattle, and of <b>every</b> beast of the earth with you; <b>from all that</b> go out of the ark, to<b> every beast </b>of the earth.
1	9	17	And I will establish my covenant with you, <b>which I made unto Enoch, concerning </b>the<b> remnants </b>of<b> your posterity.</b>	9	11	And I will establish my covenant with you; <b>neither shall all flesh be cut off any more by </b>the<b> waters </b>of<b> a flood; neither shall there any more be a flood to destroy the earth.</b>
1	9	18	And God <b>made a covenant with Noah and</b> said, This <b>shall be</b> the token of the covenant I make between me and you, and <b>for</b> every living creature with you, for perpetual generations:	9	12	And God said, This <b>is</b> the token of the covenant <b>which</b> I make between me and you and every living creature <b>that is</b> with you, for perpetual generations:
1	9	19	I <b>will</b> set my bow in the cloud; and it shall be for a token of a covenant between me and the earth.	9	13	I <b>do</b> set my bow in the cloud, and it shall be for a token of a covenant between me and the earth.
1	9	20	And it shall come to pass, when I bring a cloud over the earth, that the bow shall be seen in the cloud;	9	14	And it shall come to pass, when I bring a cloud over the earth, that the bow shall be seen in the cloud:
1	null	null	and I will remember my covenant, which <b>I have made</b> between me and you, <b>for</b> every living creature of all flesh. And the waters shall no more become a flood to destroy all flesh.	9	15	And I will remember my covenant, which <b>is</b> between me and you <b>and</b> every living creature of all flesh; and the waters shall no more become a flood to destroy all flesh.
1	9	21	And the bow shall be in the cloud; and I will look upon it, that I may remember the everlasting covenant, <b>which I made unto thy father Enoch, that, when men should keep </b>all<b> my commandments, Zion should again come on </b>the earth, <b>the city of Enoch, which I have caught up unto myself.</b>	9	16	And the bow shall be in the cloud; and I will look upon it, that I may remember the everlasting covenant <b>between God and every living creature of </b>all<b> flesh that is upon </b>the earth.
1	9	22	<b>And this is mine everlasting covenant: that when thy posterity shall embrace the truth and look upward, then shall Zion look downward, and all the heavens shall shake with gladness, and the earth shall tremble with joy;</b>	null	null	
1	9	23	<b>And the general assembly of the church of the firstborn shall come down out of heaven, and possess the earth, and shall have place until the end come. And this is mine everlasting covenant, which I made with thy father Enoch.</b>	null	null	
1	9	24	<b>And the bow shall be in the cloud, and I will establish my covenant unto thee, which I have made between me and thee, for every living creature of all flesh that shall be upon the earth.</b>	null	null	
1	9	25	And God said unto Noah, This is the token of the covenant which I have established between me and <b>thee, for</b> all flesh that <b>shall be</b> upon the earth.	9	17	And God said unto Noah, This is the token of the covenant, which I have established between me and all flesh that <b>is</b> upon the earth.
1	9	26	And the sons of Noah that went forth of the ark were Shem, and Ham, and Japheth; and Ham <b>was</b> the father of Canaan.	9	18	And the sons of Noah, that went forth of the ark, were Shem, and Ham, and Japheth: and Ham <b>is</b> the father of Canaan.
1	null	null	These <b>were</b> the three sons of Noah, and of them was the whole earth overspread.	9	19	These <b>are</b> the three sons of Noah: and of them was the whole earth overspread.
1	9	27	And Noah began to <b>till the earth, and he was</b> a husbandman; and he planted a vineyard,	9	20	And Noah began to <b>be</b> a husbandman, and he planted a vineyard:
1	null	null	and he drank of the wine and was drunken; and he was uncovered within his tent;	9	21	And he drank of the wine, and was drunken; and he was uncovered within his tent.
1	9	28	And Ham, the father of Canaan, saw the nakedness of his father, and told his brethren without;	9	22	And Ham, the father of Canaan, saw the nakedness of his father, and told his <b>two</b> brethren without.
1	null	null	and Shem and Japheth took a garment, and laid upon both their shoulders, and went backward, and covered the nakedness of their father, and they saw not their father's nakedness.	9	23	And Shem and Japheth took a garment, and laid <b>it</b> upon both their shoulders, and went backward, and covered the nakedness of their father; and <b>their faces were backward, and</b> they saw not their father's nakedness.
1	9	29	And Noah awoke from his wine and knew what his <b>youngest</b> son had done unto him;	9	24	And Noah awoke from his wine, and knew what his <b>younger</b> son had done unto him.
1	null	null	and he said, Cursed be Canaan; a servant of servants shall he be unto his brethren.	9	25	And he said, Cursed be Canaan; a servant of servants shall he be unto his brethren.
1	9	30	And he said, Blessed be the Lord God of Shem; and Canaan shall be his servant, <b>and a veil of darkness shall cover him, that he shall be known among all men.</b>	9	26	And he said, Blessed be the LORD God of Shem; and Canaan shall be his servant.
1	9	31	God shall enlarge Japheth, and he shall dwell in the tents of Shem; and Canaan shall be his servant.	9	27	God shall enlarge Japheth, and he shall dwell in the tents of Shem; and Canaan shall be his servant.
1	9	32	And Noah lived after the flood, three hundred and fifty years.	9	28	And Noah lived after the flood three hundred and fifty years.
1	null	null	And all the days of Noah were nine hundred and fifty years; and he died.	9	29	And all the days of Noah were nine hundred and fifty years: and he died.
1	10	1	Now these <b>were</b> the generations of the sons of Noah: Shem, Ham, and Japheth; and unto them were sons born after the flood.	10	1	Now these <b>are</b> the generations of the sons of Noah, Shem, Ham, and Japheth: and unto them were sons born after the flood.
1	10	2	The sons of Japheth: Gomer, and Magog, Madai, and Javan, and Tubal, and Meschech, and Tiras.	10	2	The sons of Japheth; Gomer, and Magog, <b>and</b> Madai, and Javan, and Tubal, and Meshech, and Tiras.
1	10	3	And <b>these are</b> the sons of Gomer: Ashkenaz, and Riphath, and Togarmah.	10	3	And the sons of Gomer; Ashkenaz, and Riphath, and Togarmah.
1	null	null	And the sons of Javan: Elishah, and Tarshish, Kittim, and Dodanim.	10	4	And the sons of Javan; Elishah, and Tarshish, Kittim, and Dodanim.
1	null	null	By these were the isles of the Gentiles divided in their lands, every one after <b>the same</b> tongue, after their families, in their nations.	10	5	By these were the isles of the Gentiles divided in their lands; every one after <b>his</b> tongue, after their families, in their nations.
1	10	4	And the sons of Ham: Cush, and Mizraim, and Phut, and Canaan.	10	6	And the sons of Ham; Cush, and Mizraim, and Phut, and Canaan.
1	null	null	And the sons of Cush: Seba, and Havilah, and Sabtah, and Raamah, and Sabtecha. And the sons of Raamah: Sheba and Dedan.	10	7	And the sons of Cush; Seba, and Havilah, and Sabtah, and Raamah, and Sabtecha: and the sons of Raamah; Sheba, and Dedan.
1	10	5	And Cush begat Nimrod; he began to be a mighty one in the earth.	10	8	And Cush begat Nimrod: he began to be a mighty one in the earth.
1	null	null	He was a mighty hunter <b>in</b> the <b>land</b>. Wherefore, it is said, Even as Nimrod, the mighty hunter <b>in</b> the <b>land</b>.	10	9	He was a mighty hunter <b>before</b> the <b>LORD</b>: wherefore it is said, Even as Nimrod the mighty hunter <b>before</b> the <b>LORD</b>.
1	10	6	And <b>he began a kingdom, and</b> the beginning of his kingdom was Babel, and Erech, and Accad, and Calneh in the land of Shinar.	10	10	And the beginning of his kingdom was Babel, and Erech, and Accad, and Calneh, in the land of Shinar.
1	10	7	Out of that land went forth Asshur and builded Nineveh, and the city Rehoboth, and Calah,	10	11	Out of that land went forth Asshur, and builded Nineveh, and the city Rehoboth, and Calah,
1	null	null	and Resen between Nineveh and Calah; the same <b>was</b> a great city.	10	12	And Resen between Nineveh and Calah: the same <b>is</b> a great city.
1	10	8	And Mizraim begat Ludim, and Anamim, and Lehabim, and Naphtuhim,	10	13	And Mizraim begat Ludim, and Anamim, and Lehabim, and Naphtuhim,
1	null	null	and Pathrusim, and Casluhim, out of whom came Philistim and Caphtorim.	10	14	And Pathrusim, and Casluhim, (out of whom came Philistim,) and Caphtorim.
1	10	9	And Canaan begat Sidon, his <b>firstborn</b>, and Heth,	10	15	And Canaan begat Sidon his <b>first born</b>, and Heth,
1	null	null	and the Jebusite, and the Amorite, and Girgashite,	10	16	And the Jebusite, and the Amorite, and <b>the</b> Girgasite,
1	null	null	and the Hivite, and the Arkite, and the Sinite,	10	17	And the Hivite, and the Arkite, and the Sinite,
1	null	null	and the Arvadite, and Zemarite, and the Hamathite; and afterward were the families of the Canaanites spread abroad.	10	18	And the Arvadite, and the Zemarite, and the Hamathite: and afterward were the families of the Canaanites spread abroad.
1	10	10	And the borders of the Canaanites <b>were</b> from Sidon, as thou comest to Gerar unto Gaza; as thou goest unto Sodom and Gomorrah, and Admah, and <b>Zeboiim</b> even unto Lasha.	10	19	And the border of the Canaanites <b>was</b> from Sidon, as thou comest to Gerar, unto Gaza; as thou goest, unto Sodom, and Gomorrah, and Admah, and <b>Zeboim</b>, even unto Lasha.
1	10	11	These <b>were</b> the sons of Ham, after their families, after <b>the same tongue</b>, in their countries, and in their nations.	10	20	These <b>are</b> the sons of Ham, after their families, after <b>their tongues</b>, in their countries, and in their nations.
1	10	12	Unto Shem also, <b>which was</b> the elder, children <b>were born; and he was</b> the father of Eber, <b>and</b> even to him were children born.	10	21	Unto Shem also, the father <b>of all the </b>children of Eber, <b>the brother of Japheth</b> the elder, even to him were children born.
1	10	13	<b>And these are</b> the children of Shem: <b>Eber, and</b> Elam, and Asshur, and Arphaxad, and Lud, and Aram.	10	22	The children of Shem; Elam, and Asshur, and Arphaxad, and Lud, and Aram.
1	10	14	And <b>these were</b> the children of Aram: Uz, and Hul, and Gether, and Mash.	10	23	And the children of Aram; Uz, and Hul, and Gether, and Mash.
1	10	15	And Arphaxad begat Salah, and Salah begat Eber.	10	24	And Arphaxad begat Salah; and Salah begat Eber.
1	10	16	And unto Eber were born two sons: the name of one, Peleg--<b>the other,</b> Joktan. 10:16 And <b>Peleg was a mighty man,</b> for in his days was the earth divided.	10	25	And unto Eber were born two sons: the name of one <b>was</b> Peleg; for in his days was the earth divided; and <b>his brother's name was</b> Joktan.
1	10	17	And Joktan begat Almodad, and Sheleph, and Hazarmaveth, and Jerah,	10	26	And Joktan begat Almodad, and Sheleph, and Hazarmaveth, and Jerah,
1	null	null	and Hadoram, and Uzal, and Diklah,	10	27	And Hadoram, and Uzal, and Diklah,
1	null	null	and Obal, and Abimael, and Sheba,	10	28	And Obal, and Abimael, and Sheba,
1	null	null	and <b>Ophar</b>, and Havilah, and Jobab; <b>and</b> these were the sons of Joktan.	10	29	And <b>Ophir</b>, and Havilah, and Jobab: <b>all</b> these were the sons of Joktan.
1	10	18	And their dwelling was from Mesha, as thou goest unto Sephar, a mount of the east.	10	30	And their dwelling was from Mesha, as thou goest unto Sephar a mount of the east.
1	10	19	These <b>were</b> the sons of Shem, after their families, after their tongues, in their lands, after their nations.	10	31	These <b>are</b> the sons of Shem, after their families, after their tongues, in their lands, after their nations.
1	10	20	These <b>were</b> the families of the sons of Noah, after their generations, in their nations; and by these were the nations divided <b>on</b> the earth after the flood.	10	32	These <b>are</b> the families of the sons of Noah, after their generations, in their nations: and by these were the nations divided <b>in</b> the earth after the flood.
1	11	1	And the whole earth was of <b>the same</b> language and of <b>the same</b> speech.	11	1	And the whole earth was of <b>one</b> language, and of <b>one</b> speech.
1	null	null	And it came to pass <b>that many</b> journeyed from the east; <b>and as they journeyed from the east</b>, they found a plain in the land of Shinar and dwelt there <b>in the plain of Shinar.</b>	11	2	And it came to pass, <b>as they </b>journeyed from the east, <b>that</b> they found a plain in the land of Shinar; and <b>they</b> dwelt there.
1	11	2	And they said one to another, <b>Come</b>, go to; let us make brick and burn them thoroughly. And they had brick for stone, and they had slime for mortar.	11	3	And they said one to another, Go to, let us make brick, and burn them thoroughly. And they had brick for stone, and slime had they for morter.
1	11	3	And they said, <b>Come</b>, go to; let us build us a city and a tower whose top <b>will be high, nigh </b>unto heaven; and let us make us a name, lest we be scattered abroad upon the face of the whole earth.	11	4	And they said, Go to, let us build us a city and a tower, whose top <b>may reach </b>unto heaven; and let us make us a name, lest we be scattered abroad upon the face of the whole earth.
1	11	4	And the Lord came down, <b>beholding</b> the city and the tower which the children of men <b>were building</b>;	11	5	And the LORD came down <b>to see</b> the city and the tower, which the children of men <b>builded</b>.
1	11	5	And the Lord said, Behold, the people <b>are the same</b>, and they all have <b>the same</b> language; and this <b>tower</b> they begin to <b>build</b>; and now, nothing will be restrained from them, which they have imagined,	11	6	And the LORD said, Behold, the people <b>is one</b>, and they have all <b>one</b> language; and this they begin to <b>do</b>: and now nothing will be restrained from them, which they have imagined <b>to do</b>.
1	null	null	<b>except I, the Lord</b>, confound their language, that they may not understand one another's speech.	11	7	<b>Go to, let us go down, and there </b>confound their language, that they may not understand one another's speech.
1	11	6	So <b>I</b>, the Lord, <b>will scatter</b> them abroad from thence, upon all the face of the <b>land and unto every quarter of the</b> earth. 11:6 And they <b>were confounded and</b> left off to build the city;	11	8	So the LORD <b>scattered</b> them abroad from thence upon the face of all the earth: and they left off to build the city.
1	null	null	<b>and they hearkened not unto the Lord;</b> therefore, is the name of it called Babel because the Lord <b>was displeased with their works and</b> did there confound the language of all the earth; and from thence did the Lord scatter them abroad upon the face <b>thereof</b>.	11	9	Therefore is the name of it called Babel; because the LORD did there confound the language of all the earth: and from thence did the LORD scatter them abroad upon the face <b>of all the earth.</b>
1	11	7	<b>And</b> these <b>were</b> the generations of Shem. And Shem, <b>being</b> a hundred years old, begat Arphaxad two years after the flood;	11	10	These <b>are</b> the generations of Shem: Shem <b>was</b> a hundred years old, and begat Arphaxad two years after the flood:
1	null	null	and Shem lived after he begat Arphaxad five hundred years, and begat sons and daughters.	11	11	And Shem lived after he begat Arphaxad five hundred years, and begat sons and daughters.
1	11	8	And Arphaxad lived five and thirty years and begat Salah;	11	12	And Arphaxad lived five and thirty years, and begat Salah:
1	null	null	and Arphaxad lived after he begat Salah, four hundred and three years, and begat sons and daughters.	11	13	And Arphaxad lived after he begat Salah four hundred and three years, and begat sons and daughters.
1	11	9	And Salah lived thirty years and begat Eber;	11	14	And Salah lived thirty years, and begat Eber:
1	null	null	and Salah lived after he begat Eber, four hundred and three years, and begat sons and daughters.	11	15	And Salah lived after he begat Eber four hundred and three years, and begat sons and daughters.
1	11	10	And Eber lived four and thirty years and begat Peleg;	11	16	And Eber lived four and thirty years, and begat Peleg:
1	null	null	and Eber lived after he begat Peleg, four hundred and thirty years, and begat sons and daughters.	11	17	And Eber lived after he begat Peleg four hundred and thirty years, and begat sons and daughters.
1	11	11	And Peleg lived thirty years and begat Reu;	11	18	And Peleg lived thirty years, and begat Reu:
1	null	null	and Peleg lived after he begat Reu, two hundred and nine years, and begat sons and daughters.	11	19	And Peleg lived after he begat Reu two hundred and nine years, and begat sons and daughters.
1	11	12	And Reu lived two and thirty years and begat Serug;	11	20	And Reu lived two and thirty years, and begat Serug:
1	null	null	and Reu lived after he begat Serug, two hundred and seven years, and begat sons and daughters.	11	21	And Reu lived after he begat Serug two hundred and seven years, and begat sons and daughters.
1	11	13	And Serug lived thirty years and begat Nahor;	11	22	And Serug lived thirty years, and begat Nahor:
1	null	null	and Serug lived after he begat Nahor, two hundred years, and begat sons and daughters.	11	23	And Serug lived after he begat Nahor two hundred years, and begat sons and daughters.
1	11	14	And Nahor lived nine and twenty years and begat Terah;	11	24	And Nahor lived nine and twenty years, and begat Terah:
1	null	null	and Nahor lived after he begat Terah, a hundred and nineteen years, and begat sons and daughters.	11	25	And Nahor lived after he begat Terah a hundred and nineteen years, and begat sons and daughters.
1	11	15	And Terah lived seventy years and begat Abram, Nahor, and Haran.	11	26	And Terah lived seventy years, and begat Abram, Nahor, and Haran.
